n_comentarios,polarizacion_media,pct_negativo,author_hash,emocion_dominante,candidato_mas_frecuente,candidato_principal,tipo_autor
1,0.35,0.0,u_be4f33027df37210,indignacion,matthei,matthei,esporadico
2,0.625,1.0,u_265eeb147410529e,desprecio,jara,empate,recurrente
1,0.25,0.0,u_a357cf31428a2c73,ironia,jara,jara,esporadico
1,0.35,0.0,u_f3534190bf246547,ironia,jara,jara,esporadico
1,0.45,0.0,u_8dceb177f7ae9763,desprecio,kaiser,kaiser,esporadico
1,0.1,0.0,u_c4e2f7c3872c6c2c,ninguna,"kast, jara",empate,esporadico
3,0.3333333333333333,0.3333333333333333,u_b1f3a787e072efef,desprecio,kast,kast,recurrente
1,0.5,1.0,u_6bdc1431c4ab395f,ninguna,kast,kast,esporadico
1,0.3,0.0,u_9f06800a11cf3850,esperanza,matthei,matthei,esporadico
14,0.4035714285714286,0.8571428571428571,u_51c6a6cda8feef8e,ninguna,kast,kast,activo
1,0.25,0.0,u_d01b81b84bd4d71a,indignacion,kaiser,kaiser,esporadico
1,0.65,0.0,u_26b6077e60d6e67f,desprecio,kast,kast,esporadico
5,0.38,0.8,u_8ca08ab0bf6d2141,indignacion,kast,kast,recurrente
1,0.65,1.0,u_05e47670ff536191,desprecio,kast,kast,esporadico
1,0.65,1.0,u_8cb469847624e196,ira,"matthei, jara",empate,esporadico
1,0.4,1.0,u_8c6328538c16f70d,ironia,kast,kast,esporadico
28,0.375,0.6785714285714286,u_6458ea62f7de1352,indignacion,kast,kast,hiperactivo
2,0.44999999999999996,0.5,u_b74ad95e47c35b4e,desprecio,kast,kast,recurrente
2,0.375,0.5,u_a9acbd79ff7a8f09,desprecio,jara,jara,recurrente
6,0.3416666666666666,0.5,u_a4e41c276e78247b,desprecio,jara,kast,activo
1,0.65,1.0,u_31a3cd041a84d11e,indignacion,kast,kast,esporadico
2,0.35,0.5,u_6060d04628812dfa,ironia,kaiser,empate,recurrente
1,0.5,1.0,u_c27def3171b58adc,ninguna,kast,kast,esporadico
1,0.65,1.0,u_ddddfa36a415223d,indignacion,kast,kast,esporadico
2,0.5,1.0,u_e5f07c0980de915d,desprecio,jara,empate,recurrente
3,0.3,0.3333333333333333,u_80675876b5997de4,miedo,jara,empate,recurrente
6,0.3833333333333333,0.6666666666666666,u_a4b98b13fd5eedf2,ninguna,kast,kast,activo
1,0.35,1.0,u_a80661f6d69211a7,ninguna,kast,kast,esporadico
1,0.4,1.0,u_81b82a28c0677144,ironia,kast,kast,esporadico
1,0.3,0.0,u_4dc5b37a27a467ec,ironia,kaiser,kaiser,esporadico
1,0.3,1.0,u_3cb3c5a5782d3a5f,desprecio,kast,kast,esporadico
1,0.6,1.0,u_774aeda3c338049e,desprecio,"kast, jara",empate,esporadico
2,0.175,0.5,u_2e343d05379bda62,desprecio,jara,jara,recurrente
1,0.45,1.0,u_2a7796e178063935,miedo,kast,kast,esporadico
2,0.425,1.0,u_7a85f4ff8d02fc89,indignacion,kast,kast,recurrente
2,0.525,0.5,u_9862b7c1324d3352,desprecio,kaiser,empate,recurrente
2,0.5249999999999999,0.5,u_4a3438cc75121b23,ninguna,"kast, jara",empate,recurrente
1,0.3,0.0,u_db1e4d3246c026d1,esperanza,"kast, jara",empate,esporadico
3,0.35000000000000003,0.3333333333333333,u_c9321ede74a3c2de,indignacion,kast,kast,recurrente
7,0.5928571428571429,1.0,u_afd6f64606005877,desprecio,kast,kast,activo
10,0.385,0.8,u_8484ba5b544827de,ninguna,kast,kast,activo
14,0.36428571428571427,0.5714285714285714,u_b4685e94b901322e,desprecio,"kast, jara",kast,activo
1,0.35,0.0,u_cc8e1d6d7a07e54e,desprecio,jara,jara,esporadico
61,0.33524590163934426,0.5409836065573771,u_0ac5f945de01f064,ironia,kast,kast,hiperactivo
2,0.325,1.0,u_e18fe505da36a592,desprecio,kast,kast,recurrente
28,0.4178571428571428,0.6428571428571429,u_28527adebb2fd147,desprecio,kast,kast,hiperactivo
2,0.225,0.5,u_20bf7d6fad2241d8,alegria,jara,jara,recurrente
1,0.45,1.0,u_6e29b1b3c03ece29,indignacion,jara,jara,esporadico
1,0.3,0.0,u_97df2104dd6efbf0,ironia,kast,kast,esporadico
6,0.48333333333333334,1.0,u_5ea71ed7598e253e,desprecio,jara,empate,activo
7,0.3642857142857143,0.42857142857142855,u_fbbf668a49b406dd,desprecio,kast,kast,activo
1,0.4,1.0,u_3fdbfb241c171263,ninguna,kast,kast,esporadico
4,0.4625,0.5,u_28a88d9493f4eb7d,desprecio,jara,empate,recurrente
1,0.65,1.0,u_3b97494f4c523ed5,desprecio,kaiser,kaiser,esporadico
9,0.5166666666666667,0.7777777777777778,u_196028dc5df1e774,desprecio,kaiser,kaiser,activo
12,0.46249999999999997,0.6666666666666666,u_749347d9e99b7d57,desprecio,kast,kast,activo
1,0.6,1.0,u_aa933f1b1fb2ae2d,desprecio,jara,jara,esporadico
1,0.25,0.0,u_9ac55a0b95ae2c5b,ninguna,kast,kast,esporadico
1,0.4,1.0,u_99059a929b9aff13,indignacion,kast,kast,esporadico
2,0.275,0.0,u_7ee7d119bae591da,desprecio,kast,kast,recurrente
2,0.325,0.5,u_31e1ca04331bf41a,ironia,kast,empate,recurrente
1,0.35,1.0,u_22b6cdd3f073c75c,indignacion,kast,kast,esporadico
1,0.6,1.0,u_4fb393fc7eaeb4e4,indignacion,kast,kast,esporadico
2,0.45,1.0,u_f65de198fd1a7aa9,indignacion,kast,kast,recurrente
3,0.3833333333333333,0.6666666666666666,u_76e28be340b33ac1,desprecio,jara,empate,recurrente
5,0.53,0.8,u_c8e5150b260369b6,ironia,jara,jara,recurrente
1,0.65,1.0,u_b89eba21799e049a,desprecio,jara,jara,esporadico
1,0.5,1.0,u_f47aa10427e33a45,desprecio,kast,kast,esporadico
7,0.3,0.14285714285714285,u_f6b1487a19de62e7,ninguna,kast,kast,activo
1,0.15,0.0,u_34c14654a462d233,ninguna,kast,kast,esporadico
4,0.3375,0.5,u_d2a9512f9c6ff6cf,desprecio,kast,kast,recurrente
3,0.35000000000000003,0.6666666666666666,u_ee5c62f84d3ef63d,ninguna,jara,jara,recurrente
2,0.3,0.0,u_12da24876b82b5be,alegria,kast,kast,recurrente
1,0.3,0.0,u_aaecf0d37406f4e5,ironia,"kaiser, jara",empate,esporadico
1,0.25,0.0,u_925657300ed3d130,ninguna,kaiser,kaiser,esporadico
4,0.375,0.5,u_e78ac334eb58202e,ninguna,jara,empate,recurrente
1,0.4,1.0,u_b14c78a87798ed8a,desprecio,"kast, kaiser",empate,esporadico
2,0.475,0.5,u_cd03aa0de9756487,indignacion,jara,empate,recurrente
1,0.4,1.0,u_5bb46333dce56052,indignacion,"kast, jara",empate,esporadico
1,0.5,1.0,u_d3352a84c4ac7cc3,ninguna,kast,kast,esporadico
1,0.6,1.0,u_2cdf94a2704acafc,desprecio,"kast, jara",empate,esporadico
1,0.55,1.0,u_69cfaaca7b91fe50,ironia,jara,jara,esporadico
2,0.6,1.0,u_53fdc445ba0686db,desprecio,kaiser,empate,recurrente
1,0.3,0.0,u_b5ad925dc3309a5f,indignacion,kast,kast,esporadico
6,0.45,0.6666666666666666,u_52a2ee9bec955612,desprecio,kast,kast,activo
2,0.42500000000000004,0.5,u_547dfc00e1d98801,desprecio,jara,empate,recurrente
1,0.4,1.0,u_bd2a2a90aa946132,miedo,kast,kast,esporadico
2,0.45,1.0,u_5bbc4abbe51f8f07,indignacion,jara,empate,recurrente
1,0.65,1.0,u_0d9220804029a459,desprecio,kast,kast,esporadico
1,0.3,0.0,u_e691dd15ea530dd3,miedo,kast,kast,esporadico
1,0.3,0.0,u_d63da272a6807204,desprecio,kast,kast,esporadico
2,0.425,0.5,u_b6e8f3b84bdce4b9,desprecio,kaiser,empate,recurrente
4,0.22499999999999998,0.25,u_2b56ce73268f293e,ironia,kaiser,empate,recurrente
1,0.55,1.0,u_4b24f61efe8a0907,desprecio,jara,jara,esporadico
1,0.5,1.0,u_499c422087ed5cc9,ironia,kast,kast,esporadico
1,0.3,1.0,u_38ae568902722561,ira,"kast, jara",empate,esporadico
4,0.4375,0.75,u_0e50b95b8c9819c3,indignacion,jara,empate,recurrente
5,0.29,0.4,u_9d6b1419371dc4ff,miedo,kast,kast,recurrente
1,0.4,0.0,u_dd805bf516fe5d9d,indignacion,kast,kast,esporadico
1,0.65,1.0,u_ccba31c43be1fe65,indignacion,matthei,matthei,esporadico
2,0.42500000000000004,0.5,u_6cae92e61156c398,indignacion,jara,jara,recurrente
1,0.45,1.0,u_c2d8430263c8e788,desprecio,kast,kast,esporadico
1,0.7,0.0,u_082c86a596f1def1,desprecio,kaiser,kaiser,esporadico
2,0.375,0.5,u_b4084cda01a711b5,indignacion,kast,kast,recurrente
2,0.325,0.5,u_9dd94cf4dbb2c4ef,indignacion,jara,empate,recurrente
3,0.5166666666666667,0.3333333333333333,u_25fe04cf7c16839d,desprecio,kast,kast,recurrente
1,0.4,1.0,u_fae03fb18814356f,indignacion,"kast, jara",empate,esporadico
1,0.65,1.0,u_3dc825bcce99a7da,indignacion,kast,kast,esporadico
7,0.32857142857142857,0.7142857142857143,u_37d4bf44bfa6e09e,indignacion,kast,kast,activo
1,0.65,1.0,u_28fa6c9ea12c4451,desprecio,kast,kast,esporadico
2,0.375,0.5,u_137cbeb704c8496b,desprecio,kast,kast,recurrente
1,0.15,0.0,u_aa22df951d618104,ninguna,kast,kast,esporadico
5,0.31,0.4,u_549a0184d5d5a258,ninguna,kast,empate,recurrente
4,0.3625,0.5,u_f94de4588c6eaeed,ironia,jara,empate,recurrente
1,0.55,1.0,u_0ad2d1a4149bdcce,indignacion,kast,kast,esporadico
1,0.75,1.0,u_67ffa78868b6c0f3,ira,kaiser,kaiser,esporadico
1,0.4,1.0,u_7a706aeeab913b52,desprecio,"kast, matthei",empate,esporadico
2,0.3,0.5,u_14cbb83845bfb6db,desprecio,jara,jara,recurrente
1,0.45,1.0,u_2246c8877ff26543,ira,"kast, matthei",empate,esporadico
1,0.75,1.0,u_d518d06ee693baae,indignacion,kast,kast,esporadico
1,0.3,0.0,u_b0d1068a10712fd0,indignacion,matthei,matthei,esporadico
1,0.3,0.0,u_774ba8d252cd2a28,ironia,kaiser,kaiser,esporadico
2,0.4,1.0,u_4cdf437525242ed4,ironia,kast,kast,recurrente
6,0.5416666666666666,0.5,u_33ff8b1d31c295e5,desprecio,kaiser,kaiser,activo
1,0.1,0.0,u_733579d933856d51,ninguna,jara,jara,esporadico
1,0.8,1.0,u_3f7dabdaa18bf56c,desprecio,kast,kast,esporadico
1,0.45,1.0,u_9f88067ffd30de17,ironia,kast,kast,esporadico
3,0.4166666666666667,0.6666666666666666,u_12b066a96b720ac2,desprecio,kast,kast,recurrente
2,0.625,1.0,u_826e837f8612d3a3,indignacion,kaiser,empate,recurrente
2,0.425,0.5,u_e37dd29ed2c195d4,desprecio,kast,kast,recurrente
1,0.5,1.0,u_dd7fcc1a9a85f12e,miedo,kast,kast,esporadico
1,0.65,1.0,u_3b3e19a9c9bd147e,desprecio,jara,jara,esporadico
1,0.25,0.0,u_43f3fb6fba8af747,ninguna,jara,jara,esporadico
1,0.4,0.0,u_adf7b10e8feec1e1,desprecio,kast,kast,esporadico
1,0.35,1.0,u_75682b97fb065531,ninguna,kast,kast,esporadico
2,0.375,0.5,u_0c119918fdad82a0,desprecio,"kast, matthei",matthei,recurrente
1,0.75,1.0,u_ba86afbc55790ec4,ninguna,kast,kast,esporadico
1,0.2,0.0,u_138bf99d8d31c9fb,miedo,kast,kast,esporadico
7,0.4928571428571429,0.5714285714285714,u_ada187a56ec63efe,desprecio,jara,jara,activo
1,0.55,1.0,u_9ad3c7a307bf4478,ironia,kaiser,kaiser,esporadico
2,0.275,1.0,u_70960ca354af50fb,indignacion,"kast, jara",kast,recurrente
1,0.65,1.0,u_b2075d9f396a4f0b,desprecio,kast,kast,esporadico
1,0.7,0.0,u_3c75d7dea6df6018,ira,kast,kast,esporadico
2,0.575,1.0,u_323f8a5273889998,indignacion,"kast, kaiser",empate,recurrente
2,0.65,1.0,u_db42c5e6985bc836,desprecio,kast,kast,recurrente
1,0.35,1.0,u_5883c2ac42c75e1b,desprecio,kaiser,kaiser,esporadico
1,0.3,1.0,u_b8073b4664c3c1db,indignacion,"kaiser, matthei",empate,esporadico
2,0.35,0.5,u_d836b8a84d093f9a,desprecio,kaiser,empate,recurrente
2,0.525,1.0,u_3c18f0cb61c37c63,desprecio,jara,empate,recurrente
2,0.35,0.5,u_6301132fbb19a49e,indignacion,kast,kast,recurrente
1,0.55,1.0,u_92daff7a03206ec0,desprecio,matthei,matthei,esporadico
3,0.3166666666666667,0.3333333333333333,u_fab2f2155ff7e422,ironia,jara,empate,recurrente
1,0.45,0.0,u_8cb6b2baaa989a2f,desprecio,kast,kast,esporadico
9,0.37777777777777777,0.6666666666666666,u_9655d75316b94a21,desprecio,kast,kast,activo
5,0.3,0.4,u_eb3feb71bf29ff61,ninguna,kast,kast,recurrente
2,0.35,0.5,u_6b5209ea157f6127,desprecio,kaiser,empate,recurrente
1,0.25,1.0,u_243e850e6c8488b9,desprecio,"kast, matthei, jara",empate,esporadico
1,0.5,0.0,u_67f82de3090e3178,desprecio,"kast, jara",empate,esporadico
1,0.4,1.0,u_b35f05db5c7f63e2,indignacion,"kast, jara",empate,esporadico
1,0.3,0.0,u_bdf4c9aa74eaf431,ninguna,kast,kast,esporadico
3,0.45,0.3333333333333333,u_bdfa77153c842e59,ninguna,jara,empate,recurrente
1,0.7,1.0,u_507ad9d8ed32ab97,desprecio,kast,kast,esporadico
2,0.4,0.5,u_6bf7165f41dc09c6,indignacion,kast,kast,recurrente
3,0.4166666666666667,1.0,u_d4b3520fee726142,ironia,"kaiser, jara",empate,recurrente
3,0.4166666666666667,0.3333333333333333,u_3c50b68907eccc28,desprecio,jara,jara,recurrente
10,0.29,0.3,u_e675d5f42d2f6440,desprecio,kast,kast,activo
6,0.375,0.5,u_ad84dd215edac903,desprecio,kaiser,empate,activo
6,0.45,0.8333333333333334,u_5bbd49e37eaf75e5,ironia,kast,kast,activo
6,0.30833333333333335,1.0,u_766d0984a9c2709a,desprecio,kast,kast,activo
3,0.55,0.6666666666666666,u_3a1f618d06827eac,desprecio,kast,kast,recurrente
1,0.4,0.0,u_37c3dd5dbbc3ae3c,indignacion,kast,kast,esporadico
1,0.45,1.0,u_a802fa0f5dfa34e8,ironia,kast,kast,esporadico
2,0.22499999999999998,1.0,u_4c36c3a9e178f37c,desprecio,"kast, kaiser",empate,recurrente
1,0.2,0.0,u_38327bcf7830f0e4,miedo,kast,kast,esporadico
1,0.5,1.0,u_f9b5c941daa257df,ironia,kast,kast,esporadico
5,0.43,0.6,u_622136d237f2db78,indignacion,kast,kast,recurrente
1,0.35,0.0,u_19f71fd5b580d45b,ironia,kast,kast,esporadico
1,0.75,1.0,u_1c533d6e8b25dade,indignacion,kast,kast,esporadico
1,0.45,1.0,u_111c1fbcdd5bc9a3,ironia,kaiser,kaiser,esporadico
2,0.5,1.0,u_cd4f8cbdbb83d947,desprecio,jara,jara,recurrente
1,0.65,1.0,u_ad427273f47d9201,indignacion,kast,kast,esporadico
38,0.3539473684210526,0.5,u_ecc67a2e9cc7dcbe,ironia,kast,kast,hiperactivo
1,0.6,1.0,u_1262def143e40e11,desprecio,matthei,matthei,esporadico
1,0.6,1.0,u_b1492202d160b9c8,desprecio,kast,kast,esporadico
2,0.55,1.0,u_6b51f51afbef3263,desprecio,jara,empate,recurrente
1,0.55,1.0,u_e974db2f8d7cdcbb,esperanza,kast,kast,esporadico
1,0.5,1.0,u_b91faec51afe3aaa,desprecio,jara,jara,esporadico
1,0.55,1.0,u_55397ed53f1cb4b1,indignacion,kast,kast,esporadico
15,0.41333333333333333,0.6666666666666666,u_1ca081d974a97a2d,desprecio,kast,kast,activo
1,0.25,0.0,u_d49213d5b58686d1,ironia,jara,jara,esporadico
2,0.475,1.0,u_3e406ac73e6c94bd,indignacion,jara,empate,recurrente
3,0.5833333333333334,1.0,u_33c6a1dfc14073a1,ninguna,kast,kast,recurrente
4,0.4625,0.75,u_02a5453a130f74b6,desprecio,kast,kast,recurrente
4,0.2625,0.25,u_59b7ac84b4658598,ninguna,jara,jara,recurrente
5,0.38,0.6,u_5da2be4c66712fe5,indignacion,kaiser,kaiser,recurrente
1,0.25,0.0,u_34e5348074427004,ninguna,kast,kast,esporadico
1,0.5,1.0,u_b55412ce426d0542,ironia,"kast, jara",empate,esporadico
1,0.25,0.0,u_e03442ec0e2ec9c3,ninguna,kast,kast,esporadico
2,0.6499999999999999,1.0,u_d580b9d4adc6c979,indignacion,kast,kast,recurrente
2,0.32499999999999996,1.0,u_1055fc59a3d9b1e5,desprecio,kast,kast,recurrente
3,0.4666666666666666,0.6666666666666666,u_05bfb73803491a4d,indignacion,kaiser,kast,recurrente
8,0.45625,0.875,u_8c7d232a86ae265e,desprecio,jara,jara,activo
5,0.53,0.6,u_7017949d61c8e0e8,desprecio,kaiser,kaiser,recurrente
3,0.3833333333333333,0.6666666666666666,u_2031832426e6389e,desprecio,jara,jara,recurrente
1,0.25,0.0,u_1e207e3a22108d9d,ninguna,jara,jara,esporadico
5,0.29,0.2,u_687f8ab0b18f96ea,desprecio,kast,kast,recurrente
2,0.44999999999999996,0.5,u_e39dd48b1b18e14a,desprecio,kast,kast,recurrente
1,0.35,0.0,u_174b74610709aedc,ironia,kaiser,kaiser,esporadico
1,0.3,1.0,u_cc972a6efc8f5a75,indignacion,kast,kast,esporadico
7,0.38571428571428573,0.7142857142857143,u_acd1b6fda6379e57,miedo,kast,kast,activo
1,0.65,1.0,u_1359ed62898b6e5b,desprecio,kast,kast,esporadico
2,0.5,1.0,u_903b5b7f5d2f0d22,desprecio,kast,kast,recurrente
1,0.65,1.0,u_b87f777a435298f5,indignacion,kast,kast,esporadico
1,0.6,1.0,u_1535db7e5568b49a,indignacion,kast,kast,esporadico
3,0.39999999999999997,0.6666666666666666,u_19c4024c95efabc7,desprecio,kast,kast,recurrente
1,0.6,1.0,u_64f20c4f8c53607a,desprecio,kaiser,kaiser,esporadico
1,0.45,1.0,u_e81068e0f63f7be0,miedo,kast,kast,esporadico
1,0.3,1.0,u_cdb6679cfc1e78ce,indignacion,"matthei, jara",empate,esporadico
2,0.42500000000000004,0.5,u_93fcb8ef12460671,desprecio,kaiser,empate,recurrente
1,0.2,0.0,u_b8869c933838056e,esperanza,jara,jara,esporadico
2,0.575,1.0,u_5afbcdcc144d9c2c,desprecio,jara,jara,recurrente
1,0.65,1.0,u_7142a51bf3a2cbe7,indignacion,kast,kast,esporadico
1,0.2,0.0,u_6e15337ffe594fe9,ninguna,"kast, jara",empate,esporadico
2,0.25,0.0,u_472818374886e139,desprecio,kaiser,empate,recurrente
1,0.55,1.0,u_0fb645f34a536902,desprecio,jara,jara,esporadico
2,0.45,1.0,u_54e825ab0f7f0684,desprecio,kast,kast,recurrente
1,0.55,1.0,u_5c0a7ff2fd16619e,desprecio,"kast, jara",empate,esporadico
1,0.2,0.0,u_056b69c9b35c06c4,ninguna,kast,kast,esporadico
2,0.275,0.5,u_d079a5a89d0ee51a,desprecio,jara,jara,recurrente
18,0.4555555555555555,0.7777777777777778,u_18cc15c077483962,desprecio,kast,kast,activo
1,0.5,0.0,u_bf5bb79c34c1fccc,indignacion,jara,jara,esporadico
1,0.4,1.0,u_d322c0680c095637,desprecio,kast,kast,esporadico
1,0.35,0.0,u_728d3ba7fdd3779a,ninguna,jara,jara,esporadico
2,0.675,1.0,u_75252f85917182a8,desprecio,kast,kast,recurrente
1,0.65,0.0,u_01e95f3db055070c,desprecio,kast,kast,esporadico
1,0.65,1.0,u_f5cfd941c9b5b628,indignacion,kast,kast,esporadico
1,0.2,0.0,u_33d30f7c3169ad6b,miedo,matthei,matthei,esporadico
1,0.45,0.0,u_5aba78bf41b857f8,desprecio,jara,jara,esporadico
2,0.22499999999999998,0.0,u_f9aa9168621fef4e,indignacion,kast,kast,recurrente
2,0.35,0.5,u_faa844f04a17b202,desprecio,"kast, jara",empate,recurrente
1,0.35,0.0,u_62b9e07a3c2d3a45,ninguna,kast,kast,esporadico
1,0.1,0.0,u_967bb616151fedc2,ninguna,jara,jara,esporadico
1,0.15,0.0,u_39c88b14d669c852,ironia,kaiser,kaiser,esporadico
5,0.34,0.6,u_a863f27b1d844e69,desprecio,kast,kast,recurrente
1,0.55,1.0,u_0e6d367a0c0e2245,ironia,jara,jara,esporadico
1,0.4,1.0,u_de1b2a2a60063950,ninguna,kast,kast,esporadico
1,0.65,1.0,u_29acbbebfa8ef8df,desprecio,matthei,matthei,esporadico
1,0.7,1.0,u_b449b70efe24c257,desprecio,kast,kast,esporadico
4,0.48750000000000004,1.0,u_1415410de068dc5b,indignacion,jara,jara,recurrente
1,0.55,0.0,u_ce51145799649a78,ironia,kaiser,kaiser,esporadico
2,0.2,0.0,u_4fe004bf03176547,ninguna,kast,kast,recurrente
1,0.45,0.0,u_ccc99fcdff51541f,desprecio,"kast, jara",empate,esporadico
3,0.43333333333333335,1.0,u_b3388e4b1ad3ef81,indignacion,kast,kast,recurrente
1,0.25,0.0,u_58b4ff4adbfdf430,indignacion,kaiser,kaiser,esporadico
1,0.15,1.0,u_90439d29ca830b4c,ninguna,"kaiser, jara",empate,esporadico
12,0.4083333333333334,0.5833333333333334,u_be7b9a450168b53d,indignacion,kast,kast,activo
2,0.6000000000000001,1.0,u_f0f19cdf573bf517,indignacion,kast,kast,recurrente
5,0.32999999999999996,0.4,u_803325c426150efa,ninguna,jara,jara,recurrente
1,0.5,1.0,u_5b3db68d3f86e989,desprecio,kast,kast,esporadico
1,0.25,0.0,u_4246586570102978,ironia,kast,kast,esporadico
1,0.65,0.0,u_b1e424f0637e67cd,alegria,kast,kast,esporadico
7,0.45,0.5714285714285714,u_c678e6f27cdab0ca,desprecio,jara,kaiser,activo
1,0.35,0.0,u_38362de43c15e4e4,ninguna,"kast, jara",empate,esporadico
1,0.15,0.0,u_9994637e99bd997f,ninguna,kast,kast,esporadico
1,0.3,1.0,u_2dc388f40b9b3772,miedo,"kast, jara",empate,esporadico
1,0.35,0.0,u_8e380eddad1f6d11,ironia,kast,kast,esporadico
2,0.47500000000000003,1.0,u_cd0735afe00af2db,desprecio,kast,kast,recurrente
2,0.375,0.5,u_21582afe754f82b6,indignacion,kast,kast,recurrente
1,0.3,1.0,u_7e2e3d08dcd477ab,desprecio,"kast, jara",empate,esporadico
1,0.55,1.0,u_fb8344c5f4f625ed,desprecio,jara,jara,esporadico
12,0.425,0.75,u_a92bc11857c6c039,desprecio,jara,jara,activo
1,0.55,1.0,u_547e3f64946d0fdb,desprecio,kaiser,kaiser,esporadico
2,0.45,0.5,u_dcaff7510d75051a,indignacion,jara,empate,recurrente
1,0.25,0.0,u_766191529b46f062,esperanza,kast,kast,esporadico
1,0.55,0.0,u_e6d091e3288462d3,indignacion,"kast, kaiser",empate,esporadico
1,0.65,1.0,u_f548025a00cd2ba3,ironia,"kast, jara",empate,esporadico
1,0.35,0.0,u_9eba267732233786,ironia,jara,jara,esporadico
8,0.4,0.75,u_37dedf4559467426,ninguna,kast,kast,activo
3,0.4166666666666667,1.0,u_30b0ef3ad59d8d2a,desprecio,jara,jara,recurrente
5,0.45,0.6,u_739bbc8d6390612b,indignacion,kast,kast,recurrente
1,0.3,1.0,u_ead35416fe4e5b07,indignacion,"kast, jara",empate,esporadico
1,0.2,0.0,u_cdbb4c4e13992dd5,indignacion,jara,jara,esporadico
3,0.5166666666666667,1.0,u_8da265e80e21bfd2,indignacion,jara,empate,recurrente
1,0.2,0.0,u_fad315de542d162a,indignacion,jara,jara,esporadico
1,0.45,1.0,u_2de6fbeb45424bf3,miedo,"kast, kaiser, matthei, jara",empate,esporadico
12,0.5041666666666667,0.9166666666666666,u_ae27efe153048778,desprecio,jara,jara,activo
6,0.4166666666666667,0.6666666666666666,u_a3b4425ca3139b61,indignacion,kast,kast,activo
2,0.65,1.0,u_ef100d9ee966dbe5,desprecio,jara,empate,recurrente
2,0.35000000000000003,0.5,u_2634318a5467ab8b,indignacion,kast,kast,recurrente
1,0.75,1.0,u_22fa7e3d6922921c,ira,kast,kast,esporadico
1,0.5,1.0,u_ef94fcc6a99b66df,indignacion,kast,kast,esporadico
1,0.35,0.0,u_fcaec0a8d531bc74,ironia,jara,jara,esporadico
1,0.7,1.0,u_31c1200fbb234f87,indignacion,kast,kast,esporadico
2,0.325,1.0,u_7a45cc74f4c3d032,desprecio,kaiser,kaiser,recurrente
3,0.3666666666666667,1.0,u_c4a108850f15f731,indignacion,jara,empate,recurrente
1,0.65,1.0,u_2c332971b0579ede,desprecio,kaiser,kaiser,esporadico
1,0.8,1.0,u_45431581072f1752,desprecio,matthei,matthei,esporadico
1,0.35,0.0,u_a0d6dd2a3f930b8d,ninguna,kaiser,kaiser,esporadico
1,0.65,1.0,u_2c2b2196ca28ae64,indignacion,"kast, jara",empate,esporadico
1,0.35,1.0,u_e0abd1fac046c4b0,desprecio,kaiser,kaiser,esporadico
1,0.45,1.0,u_37ffc1c3836b780b,indignacion,jara,jara,esporadico
1,0.5,1.0,u_07d71aa576cfb47b,desprecio,kast,kast,esporadico
2,0.225,0.5,u_cc393ec215c027a4,esperanza,kaiser,empate,recurrente
1,0.4,1.0,u_563d0626e7e0d8ba,desprecio,jara,jara,esporadico
2,0.30000000000000004,0.5,u_c90e422d1a68ad8c,desprecio,kaiser,empate,recurrente
2,0.425,0.5,u_a4b5ae7828eb3628,desprecio,kast,kast,recurrente
1,0.3,1.0,u_ec8934aa8d458369,indignacion,"kaiser, jara",empate,esporadico
23,0.4978260869565217,0.7391304347826086,u_90ac01ca9593a734,desprecio,kast,kast,hiperactivo
1,0.85,1.0,u_739da1263b23dc98,ira,kast,kast,esporadico
1,0.25,0.0,u_678951ca7763e980,ninguna,kast,kast,esporadico
1,0.5,1.0,u_0abd959d76747cb9,indignacion,kast,kast,esporadico
2,0.25,0.0,u_84d0b44834c9f6f0,ironia,kast,kast,recurrente
1,0.3,1.0,u_0e1cfe571ee11e35,miedo,kast,kast,esporadico
12,0.5041666666666667,0.75,u_4344879ebbe09ee9,desprecio,kast,kast,activo
1,0.65,1.0,u_1f5b3311b0038d3a,miedo,kast,kast,esporadico
1,0.65,1.0,u_dd93adcbde0d7b8a,desprecio,kaiser,kaiser,esporadico
1,0.45,1.0,u_e1348945ab083a84,desprecio,kast,kast,esporadico
1,0.6,1.0,u_c9147be0057f86bd,indignacion,kast,kast,esporadico
2,0.25,0.5,u_cbbcd78f5eaf35ce,desprecio,kaiser,empate,recurrente
2,0.25,0.0,u_ceeae4849c3e1f75,indignacion,kast,empate,recurrente
1,0.2,0.0,u_2c9fc5bafc624359,ninguna,jara,jara,esporadico
1,0.55,0.0,u_a8e12e8dec86d080,indignacion,kast,kast,esporadico
2,0.225,0.0,u_73617d49becffbd5,miedo,jara,empate,recurrente
1,0.6,1.0,u_dd3f24caf735314e,desprecio,kaiser,kaiser,esporadico
1,0.7,1.0,u_011ab8b6041b2c06,ira,kaiser,kaiser,esporadico
2,0.42500000000000004,0.5,u_09a2dc85121d42b0,desprecio,kast,kast,recurrente
14,0.425,0.6428571428571429,u_d432b7fb75409047,desprecio,kast,kast,activo
1,0.35,1.0,u_40989293160e064d,desprecio,kast,kast,esporadico
1,0.45,1.0,u_03baa89e516e6e3a,indignacion,jara,jara,esporadico
1,0.25,0.0,u_14fa49171f41c23b,esperanza,jara,jara,esporadico
2,0.55,1.0,u_64f469eeefe3f771,indignacion,kaiser,empate,recurrente
2,0.375,0.5,u_e5c1665415ce3c1d,indignacion,kast,kast,recurrente
1,0.3,1.0,u_21e1566cf2fa5448,desprecio,"kast, jara",empate,esporadico
