document,chars,sents,tokens,types,puncts,numbers,symbols,urls,tags,emojis
text1,NA,NA,10,10,0,0,0,0,0,0
text2,NA,NA,44,40,0,0,0,0,0,0
text3,NA,NA,7,7,0,0,0,0,0,0
text4,NA,NA,4,4,0,0,0,0,0,0
text5,NA,NA,6,6,0,0,0,0,0,0
text6,NA,NA,49,42,0,0,0,0,0,0
text7,NA,NA,5,5,0,0,0,0,0,0
text8,NA,NA,3,3,0,0,0,0,0,0
text9,NA,NA,50,42,0,0,0,0,0,0
text10,NA,NA,178,100,0,0,0,0,0,0
text11,NA,NA,57,51,0,0,0,0,0,0
text12,NA,NA,21,19,0,0,0,0,0,0
text13,NA,NA,14,14,0,0,0,0,0,0
text14,NA,NA,16,12,0,0,0,0,0,0
text15,NA,NA,12,10,0,0,0,0,0,0
text16,NA,NA,10,9,0,0,0,0,0,0
text17,NA,NA,56,43,0,0,0,0,0,0
text18,NA,NA,23,21,0,0,0,0,0,0
text19,NA,NA,5,5,0,0,0,0,0,0
text20,NA,NA,4,4,0,0,0,0,0,0
text21,NA,NA,35,32,0,0,0,0,0,0
text22,NA,NA,4,4,0,0,0,0,0,0
text23,NA,NA,5,5,0,0,0,0,0,0
text24,NA,NA,37,28,0,0,0,0,0,0
text25,NA,NA,56,39,0,0,0,0,0,0
text26,NA,NA,88,74,0,0,0,0,0,0
text27,NA,NA,11,11,0,0,0,0,0,0
text28,NA,NA,6,6,0,0,0,0,0,0
text29,NA,NA,11,11,0,0,0,0,0,0
text30,NA,NA,4,4,0,0,0,0,0,0
text31,NA,NA,7,7,0,0,0,0,0,0
text32,NA,NA,16,15,0,0,0,0,0,0
text33,NA,NA,23,22,0,0,0,0,0,0
text34,NA,NA,12,10,0,0,0,0,0,0
text35,NA,NA,154,110,0,0,0,0,0,0
text36,NA,NA,6,6,0,0,0,0,0,0
text37,NA,NA,93,75,0,0,0,0,0,0
text38,NA,NA,7,7,0,0,0,0,0,0
text39,NA,NA,44,36,0,0,0,0,0,0
text40,NA,NA,1,1,0,0,0,0,0,0
text41,NA,NA,4,4,0,0,0,0,0,0
text42,NA,NA,32,21,0,0,0,0,0,0
text43,NA,NA,3,3,0,0,0,0,0,0
text44,NA,NA,18,18,0,0,0,0,0,0
text45,NA,NA,13,12,0,0,0,0,0,0
text46,NA,NA,7,7,0,0,0,0,0,0
text47,NA,NA,8,8,0,0,0,0,0,0
text48,NA,NA,10,10,0,0,0,0,0,0
text49,NA,NA,9,9,0,0,0,0,0,0
text50,NA,NA,37,34,0,0,0,0,0,0
text51,NA,NA,4,4,0,0,0,0,0,0
text52,NA,NA,11,11,0,0,0,0,0,0
text53,NA,NA,5,5,0,0,0,0,0,0
text54,NA,NA,31,28,0,0,0,0,0,0
text55,NA,NA,8,8,0,0,0,0,0,0
text56,NA,NA,9,9,0,0,0,0,0,0
text57,NA,NA,12,12,0,0,0,0,0,0
text58,NA,NA,11,11,0,0,0,0,0,0
text59,NA,NA,45,38,0,0,0,0,0,0
text60,NA,NA,7,7,0,0,0,0,0,0
text61,NA,NA,8,6,0,0,0,0,0,0
text62,NA,NA,5,5,0,0,0,0,0,0
text63,NA,NA,9,9,0,0,0,0,0,0
text64,NA,NA,8,8,0,0,0,0,0,0
text65,NA,NA,33,28,0,0,0,0,0,0
text66,NA,NA,10,10,0,0,0,0,0,0
text67,NA,NA,13,13,0,0,0,0,0,0
text68,NA,NA,38,31,0,0,0,0,0,0
text69,NA,NA,9,9,0,0,0,0,0,0
text70,NA,NA,9,9,0,0,0,0,0,0
text71,NA,NA,61,48,0,0,0,0,0,0
text72,NA,NA,26,22,0,0,0,0,0,0
text73,NA,NA,8,8,0,0,0,0,0,0
text74,NA,NA,8,8,0,0,0,0,0,0
text75,NA,NA,9,9,0,0,0,0,0,0
text76,NA,NA,65,52,0,0,0,0,0,0
text77,NA,NA,29,26,0,0,0,0,0,0
text78,NA,NA,19,19,0,0,0,0,0,0
text79,NA,NA,74,62,0,0,0,0,0,0
text80,NA,NA,25,24,0,0,0,0,0,0
text81,NA,NA,35,32,0,0,0,0,0,0
text82,NA,NA,16,16,0,0,0,0,0,0
text83,NA,NA,2,2,0,0,0,0,0,0
text84,NA,NA,64,61,0,0,0,0,0,0
text85,NA,NA,9,9,0,0,0,0,0,0
text86,NA,NA,4,4,0,0,0,0,0,0
text87,NA,NA,7,6,0,0,0,0,0,0
text88,NA,NA,16,13,0,0,0,0,0,0
text89,NA,NA,6,6,0,0,0,0,0,0
text90,NA,NA,10,10,0,0,0,0,0,0
text91,NA,NA,10,10,0,0,0,0,0,0
text92,NA,NA,9,9,0,0,0,0,0,0
text93,NA,NA,2,2,0,0,0,0,0,0
text94,NA,NA,10,10,0,0,0,0,0,0
text95,NA,NA,3,3,0,0,0,0,0,0
text96,NA,NA,19,16,0,0,0,0,0,0
text97,NA,NA,30,24,0,0,0,0,0,0
text98,NA,NA,14,14,0,0,0,0,0,0
text99,NA,NA,18,17,0,0,0,0,0,0
text100,NA,NA,10,10,0,0,0,0,0,0
text101,NA,NA,7,6,0,0,0,0,0,0
text102,NA,NA,17,15,0,0,0,0,0,0
text103,NA,NA,52,40,0,0,0,0,0,0
text104,NA,NA,97,89,0,0,0,0,0,0
text105,NA,NA,54,45,0,0,0,0,0,0
text106,NA,NA,39,29,0,0,0,0,0,0
text107,NA,NA,1,1,0,0,0,0,0,0
text108,NA,NA,10,9,0,0,0,0,0,0
text109,NA,NA,3,3,0,0,0,0,0,0
text110,NA,NA,3,3,0,0,0,0,0,0
text111,NA,NA,7,7,0,0,0,0,0,0
text112,NA,NA,11,11,0,0,0,0,0,0
text113,NA,NA,29,19,0,0,0,0,0,0
text114,NA,NA,45,34,0,0,0,0,0,0
text115,NA,NA,3,3,0,0,0,0,0,0
text116,NA,NA,19,15,0,0,0,0,0,0
text117,NA,NA,4,4,0,0,0,0,0,0
text118,NA,NA,21,21,0,0,0,0,0,0
text119,NA,NA,6,6,0,0,0,0,0,0
text120,NA,NA,13,11,0,0,0,0,0,0
text121,NA,NA,91,75,0,0,0,0,0,0
text122,NA,NA,9,8,0,0,0,0,0,0
text123,NA,NA,13,7,0,0,0,0,0,0
text124,NA,NA,59,50,0,0,0,0,0,0
text125,NA,NA,4,4,0,0,0,0,0,0
text126,NA,NA,6,6,0,0,0,0,0,0
text127,NA,NA,168,115,0,0,0,0,0,0
text128,NA,NA,13,13,0,0,0,0,0,0
text129,NA,NA,11,11,0,0,0,0,0,0
text130,NA,NA,93,68,0,0,0,0,0,0
text131,NA,NA,24,21,0,0,0,0,0,0
text132,NA,NA,63,54,0,0,0,0,0,0
text133,NA,NA,5,5,0,0,0,0,0,0
text134,NA,NA,2,2,0,0,0,0,0,0
text135,NA,NA,34,27,0,0,0,0,0,0
text136,NA,NA,44,38,0,0,0,0,0,0
text137,NA,NA,130,101,0,0,0,0,0,0
text138,NA,NA,40,32,0,0,0,0,0,0
text139,NA,NA,2,2,0,0,0,0,0,0
text140,NA,NA,29,25,0,0,0,0,0,0
text141,NA,NA,13,13,0,0,0,0,0,0
text142,NA,NA,34,31,0,0,0,0,0,0
text143,NA,NA,45,36,0,0,0,0,0,0
text144,NA,NA,8,7,0,0,0,0,0,0
text145,NA,NA,102,87,0,0,0,0,0,0
text146,NA,NA,16,12,0,0,0,0,0,0
text147,NA,NA,27,25,0,0,0,0,0,0
text148,NA,NA,4,4,0,0,0,0,0,0
text149,NA,NA,40,37,0,0,0,0,0,0
text150,NA,NA,2,2,0,0,0,0,0,0
text151,NA,NA,5,4,0,0,0,0,0,0
text152,NA,NA,55,49,0,0,0,0,0,0
text153,NA,NA,64,57,0,0,0,0,0,0
text154,NA,NA,44,38,0,0,0,0,0,0
text155,NA,NA,165,109,0,0,0,0,0,0
text156,NA,NA,298,221,0,0,0,0,0,0
text157,NA,NA,14,12,0,0,0,0,0,0
text158,NA,NA,55,44,0,0,0,0,0,0
text159,NA,NA,6,6,0,0,0,0,0,0
text160,NA,NA,1,1,0,0,0,0,0,0
text161,NA,NA,5,4,0,0,0,0,0,0
text162,NA,NA,9,9,0,0,0,0,0,0
text163,NA,NA,35,28,0,0,0,0,0,0
text164,NA,NA,129,87,0,0,0,0,0,0
text165,NA,NA,37,35,0,0,0,0,0,0
text166,NA,NA,7,7,0,0,0,0,0,0
text167,NA,NA,5,4,0,0,0,0,0,0
text168,NA,NA,13,13,0,0,0,0,0,0
text169,NA,NA,12,12,0,0,0,0,0,0
text170,NA,NA,1,1,0,0,0,0,0,0
text171,NA,NA,49,44,0,0,0,0,0,0
text172,NA,NA,80,63,0,0,0,0,0,0
text173,NA,NA,8,8,0,0,0,0,0,0
text174,NA,NA,72,49,0,0,0,0,0,0
text175,NA,NA,21,21,0,0,0,0,0,0
text176,NA,NA,17,12,0,0,0,0,0,0
text177,NA,NA,10,10,0,0,0,0,0,0
text178,NA,NA,4,4,0,0,0,0,0,0
text179,NA,NA,188,148,0,0,0,0,0,0
text180,NA,NA,83,68,0,0,0,0,0,0
text181,NA,NA,9,9,0,0,0,0,0,0
text182,NA,NA,33,30,0,0,0,0,0,0
text183,NA,NA,19,18,0,0,0,0,0,0
text184,NA,NA,10,10,0,0,0,0,0,0
text185,NA,NA,26,22,0,0,0,0,0,0
text186,NA,NA,10,9,0,0,0,0,0,0
text187,NA,NA,10,10,0,0,0,0,0,0
text188,NA,NA,9,9,0,0,0,0,0,0
text189,NA,NA,86,66,0,0,0,0,0,0
text190,NA,NA,7,7,0,0,0,0,0,0
text191,NA,NA,11,11,0,0,0,0,0,0
text192,NA,NA,2,2,0,0,0,0,0,0
text193,NA,NA,19,14,0,0,0,0,0,0
text194,NA,NA,53,43,0,0,0,0,0,0
text195,NA,NA,2,2,0,0,0,0,0,0
text196,NA,NA,45,41,0,0,0,0,0,0
text197,NA,NA,41,34,0,0,0,0,0,0
text198,NA,NA,10,10,0,0,0,0,0,0
text199,NA,NA,7,7,0,0,0,0,0,0
text200,NA,NA,21,21,0,0,0,0,0,0
text201,NA,NA,3,3,0,0,0,0,0,0
text202,NA,NA,9,9,0,0,0,0,0,0
text203,NA,NA,7,7,0,0,0,0,0,0
text204,NA,NA,9,9,0,0,0,0,0,0
text205,NA,NA,7,7,0,0,0,0,0,0
text206,NA,NA,5,5,0,0,0,0,0,0
text207,NA,NA,137,96,0,0,0,0,0,0
text208,NA,NA,5,5,0,0,0,0,0,0
text209,NA,NA,35,27,0,0,0,0,0,0
text210,NA,NA,30,23,0,0,0,0,0,0
text211,NA,NA,7,7,0,0,0,0,0,0
text212,NA,NA,97,78,0,0,0,0,0,0
text213,NA,NA,4,4,0,0,0,0,0,0
text214,NA,NA,5,5,0,0,0,0,0,0
text215,NA,NA,24,22,0,0,0,0,0,0
text216,NA,NA,15,14,0,0,0,0,0,0
text217,NA,NA,7,7,0,0,0,0,0,0
text218,NA,NA,8,8,0,0,0,0,0,0
text219,NA,NA,13,13,0,0,0,0,0,0
text220,NA,NA,11,11,0,0,0,0,0,0
text221,NA,NA,7,7,0,0,0,0,0,0
text222,NA,NA,67,54,0,0,0,0,0,0
text223,NA,NA,8,8,0,0,0,0,0,0
text224,NA,NA,5,5,0,0,0,0,0,0
text225,NA,NA,8,8,0,0,0,0,0,0
text226,NA,NA,11,11,0,0,0,0,0,0
text227,NA,NA,16,15,0,0,0,0,0,0
text228,NA,NA,11,11,0,0,0,0,0,0
text229,NA,NA,9,9,0,0,0,0,0,0
text230,NA,NA,8,8,0,0,0,0,0,0
text231,NA,NA,4,4,0,0,0,0,0,0
text232,NA,NA,7,7,0,0,0,0,0,0
text233,NA,NA,10,10,0,0,0,0,0,0
text234,NA,NA,8,8,0,0,0,0,0,0
text235,NA,NA,10,10,0,0,0,0,0,0
text236,NA,NA,64,57,0,0,0,0,0,0
text237,NA,NA,7,7,0,0,0,0,0,0
text238,NA,NA,5,5,0,0,0,0,0,0
text239,NA,NA,10,10,0,0,0,0,0,0
text240,NA,NA,4,4,0,0,0,0,0,0
text241,NA,NA,12,12,0,0,0,0,0,0
text242,NA,NA,11,10,0,0,0,0,0,0
text243,NA,NA,10,10,0,0,0,0,0,0
text244,NA,NA,58,46,0,0,0,0,0,0
text245,NA,NA,3,3,0,0,0,0,0,0
text246,NA,NA,9,9,0,0,0,0,0,0
text247,NA,NA,12,12,0,0,0,0,0,0
text248,NA,NA,11,11,0,0,0,0,0,0
text249,NA,NA,12,12,0,0,0,0,0,0
text250,NA,NA,14,14,0,0,0,0,0,0
text251,NA,NA,11,11,0,0,0,0,0,0
text252,NA,NA,12,12,0,0,0,0,0,0
text253,NA,NA,11,11,0,0,0,0,0,0
text254,NA,NA,10,9,0,0,0,0,0,0
text255,NA,NA,10,10,0,0,0,0,0,0
text256,NA,NA,5,5,0,0,0,0,0,0
text257,NA,NA,2,2,0,0,0,0,0,0
text258,NA,NA,6,5,0,0,0,0,0,0
text259,NA,NA,12,12,0,0,0,0,0,0
text260,NA,NA,80,63,0,0,0,0,0,0
text261,NA,NA,10,10,0,0,0,0,0,0
text262,NA,NA,8,8,0,0,0,0,0,0
text263,NA,NA,6,6,0,0,0,0,0,0
text264,NA,NA,14,14,0,0,0,0,0,0
text265,NA,NA,10,10,0,0,0,0,0,0
text266,NA,NA,8,8,0,0,0,0,0,0
text267,NA,NA,6,6,0,0,0,0,0,0
text268,NA,NA,15,11,0,0,0,0,0,0
text269,NA,NA,43,38,0,0,0,0,0,0
text270,NA,NA,7,7,0,0,0,0,0,0
text271,NA,NA,34,30,0,0,0,0,0,0
text272,NA,NA,9,9,0,0,0,0,0,0
text273,NA,NA,37,28,0,0,0,0,0,0
text274,NA,NA,5,5,0,0,0,0,0,0
text275,NA,NA,12,12,0,0,0,0,0,0
text276,NA,NA,4,4,0,0,0,0,0,0
text277,NA,NA,5,5,0,0,0,0,0,0
text278,NA,NA,9,9,0,0,0,0,0,0
text279,NA,NA,12,12,0,0,0,0,0,0
text280,NA,NA,9,9,0,0,0,0,0,0
text281,NA,NA,30,15,0,0,0,0,0,0
text282,NA,NA,13,13,0,0,0,0,0,0
text283,NA,NA,170,124,0,0,0,0,0,0
text284,NA,NA,36,31,0,0,0,0,0,0
text285,NA,NA,5,5,0,0,0,0,0,0
text286,NA,NA,11,11,0,0,0,0,0,0
text287,NA,NA,14,14,0,0,0,0,0,0
text288,NA,NA,5,5,0,0,0,0,0,0
text289,NA,NA,12,12,0,0,0,0,0,0
text290,NA,NA,13,13,0,0,0,0,0,0
text291,NA,NA,10,10,0,0,0,0,0,0
text292,NA,NA,86,72,0,0,0,0,0,0
text293,NA,NA,3,3,0,0,0,0,0,0
text294,NA,NA,12,11,0,0,0,0,0,0
text295,NA,NA,11,11,0,0,0,0,0,0
text296,NA,NA,5,5,0,0,0,0,0,0
text297,NA,NA,9,9,0,0,0,0,0,0
text298,NA,NA,6,6,0,0,0,0,0,0
text299,NA,NA,4,4,0,0,0,0,0,0
text300,NA,NA,7,7,0,0,0,0,0,0
text301,NA,NA,20,18,0,0,0,0,0,0
text302,NA,NA,1,1,0,0,0,0,0,0
text303,NA,NA,18,17,0,0,0,0,0,0
text304,NA,NA,5,5,0,0,0,0,0,0
text305,NA,NA,8,8,0,0,0,0,0,0
text306,NA,NA,3,3,0,0,0,0,0,0
text307,NA,NA,10,10,0,0,0,0,0,0
text308,NA,NA,4,4,0,0,0,0,0,0
text309,NA,NA,7,6,0,0,0,0,0,0
text310,NA,NA,7,7,0,0,0,0,0,0
text311,NA,NA,7,7,0,0,0,0,0,0
text312,NA,NA,12,12,0,0,0,0,0,0
text313,NA,NA,9,9,0,0,0,0,0,0
text314,NA,NA,66,54,0,0,0,0,0,0
text315,NA,NA,6,6,0,0,0,0,0,0
text316,NA,NA,4,4,0,0,0,0,0,0
text317,NA,NA,7,7,0,0,0,0,0,0
text318,NA,NA,5,5,0,0,0,0,0,0
text319,NA,NA,20,20,0,0,0,0,0,0
text320,NA,NA,8,8,0,0,0,0,0,0
text321,NA,NA,3,3,0,0,0,0,0,0
text322,NA,NA,4,4,0,0,0,0,0,0
text323,NA,NA,5,5,0,0,0,0,0,0
text324,NA,NA,10,10,0,0,0,0,0,0
text325,NA,NA,5,5,0,0,0,0,0,0
text326,NA,NA,5,5,0,0,0,0,0,0
text327,NA,NA,8,8,0,0,0,0,0,0
text328,NA,NA,5,5,0,0,0,0,0,0
text329,NA,NA,3,3,0,0,0,0,0,0
text330,NA,NA,12,12,0,0,0,0,0,0
text331,NA,NA,40,25,0,0,0,0,0,0
text332,NA,NA,94,83,0,0,0,0,0,0
text333,NA,NA,187,137,0,0,0,0,0,0
text334,NA,NA,12,10,0,0,0,0,0,0
text335,NA,NA,24,23,0,0,0,0,0,0
text336,NA,NA,52,44,0,0,0,0,0,0
text337,NA,NA,88,69,0,0,0,0,0,0
text338,NA,NA,5,5,0,0,0,0,0,0
text339,NA,NA,6,6,0,0,0,0,0,0
text340,NA,NA,8,8,0,0,0,0,0,0
text341,NA,NA,11,9,0,0,0,0,0,0
text342,NA,NA,20,17,0,0,0,0,0,0
text343,NA,NA,7,6,0,0,0,0,0,0
text344,NA,NA,111,92,0,0,0,0,0,0
text345,NA,NA,4,4,0,0,0,0,0,0
text346,NA,NA,10,8,0,0,0,0,0,0
text347,NA,NA,13,13,0,0,0,0,0,0
text348,NA,NA,6,6,0,0,0,0,0,0
text349,NA,NA,2,2,0,0,0,0,0,0
text350,NA,NA,13,9,0,0,0,0,0,0
text351,NA,NA,74,62,0,0,0,0,0,0
text352,NA,NA,3,3,0,0,0,0,0,0
text353,NA,NA,5,5,0,0,0,0,0,0
text354,NA,NA,6,6,0,0,0,0,0,0
text355,NA,NA,22,20,0,0,0,0,0,0
text356,NA,NA,10,10,0,0,0,0,0,0
text357,NA,NA,94,83,0,0,0,0,0,0
text358,NA,NA,12,12,0,0,0,0,0,0
text359,NA,NA,10,10,0,0,0,0,0,0
text360,NA,NA,66,57,0,0,0,0,0,0
text361,NA,NA,17,15,0,0,0,0,0,0
text362,NA,NA,137,95,0,0,0,0,0,0
text363,NA,NA,7,7,0,0,0,0,0,0
text364,NA,NA,3,3,0,0,0,0,0,0
text365,NA,NA,107,87,0,0,0,0,0,0
text366,NA,NA,148,105,0,0,0,0,0,0
text367,NA,NA,57,45,0,0,0,0,0,0
text368,NA,NA,12,11,0,0,0,0,0,0
text369,NA,NA,4,4,0,0,0,0,0,0
text370,NA,NA,8,8,0,0,0,0,0,0
text371,NA,NA,13,12,0,0,0,0,0,0
text372,NA,NA,15,13,0,0,0,0,0,0
text373,NA,NA,2,2,0,0,0,0,0,0
text374,NA,NA,5,5,0,0,0,0,0,0
text375,NA,NA,7,7,0,0,0,0,0,0
text376,NA,NA,3,3,0,0,0,0,0,0
text377,NA,NA,2,2,0,0,0,0,0,0
text378,NA,NA,4,4,0,0,0,0,0,0
text379,NA,NA,40,38,0,0,0,0,0,0
text380,NA,NA,9,8,0,0,0,0,0,0
text381,NA,NA,5,5,0,0,0,0,0,0
text382,NA,NA,11,11,0,0,0,0,0,0
text383,NA,NA,17,15,0,0,0,0,0,0
text384,NA,NA,62,54,0,0,0,0,0,0
text385,NA,NA,325,242,0,0,0,0,0,0
text386,NA,NA,12,12,0,0,0,0,0,0
text387,NA,NA,225,168,0,0,0,0,0,0
text388,NA,NA,17,14,0,0,0,0,0,0
text389,NA,NA,11,11,0,0,0,0,0,0
text390,NA,NA,17,17,0,0,0,0,0,0
text391,NA,NA,16,14,0,0,0,0,0,0
text392,NA,NA,5,5,0,0,0,0,0,0
text393,NA,NA,2,2,0,0,0,0,0,0
text394,NA,NA,12,12,0,0,0,0,0,0
text395,NA,NA,6,5,0,0,0,0,0,0
text396,NA,NA,7,7,0,0,0,0,0,0
text397,NA,NA,3,3,0,0,0,0,0,0
text398,NA,NA,4,4,0,0,0,0,0,0
text399,NA,NA,9,8,0,0,0,0,0,0
text400,NA,NA,212,140,0,0,0,0,0,0
text401,NA,NA,11,10,0,0,0,0,0,0
text402,NA,NA,3,3,0,0,0,0,0,0
text403,NA,NA,154,103,0,0,0,0,0,0
text404,NA,NA,60,54,0,0,0,0,0,0
text405,NA,NA,8,8,0,0,0,0,0,0
text406,NA,NA,16,16,0,0,0,0,0,0
text407,NA,NA,5,5,0,0,0,0,0,0
text408,NA,NA,45,39,0,0,0,0,0,0
text409,NA,NA,20,19,0,0,0,0,0,0
text410,NA,NA,32,28,0,0,0,0,0,0
text411,NA,NA,7,7,0,0,0,0,0,0
text412,NA,NA,3,3,0,0,0,0,0,0
text413,NA,NA,3,2,0,0,0,0,0,0
text414,NA,NA,12,12,0,0,0,0,0,0
text415,NA,NA,172,131,0,0,0,0,0,0
text416,NA,NA,3,3,0,0,0,0,0,0
text417,NA,NA,7,7,0,0,0,0,0,0
text418,NA,NA,31,29,0,0,0,0,0,0
text419,NA,NA,24,22,0,0,0,0,0,0
text420,NA,NA,18,17,0,0,0,0,0,0
text421,NA,NA,8,8,0,0,0,0,0,0
text422,NA,NA,59,48,0,0,0,0,0,0
text423,NA,NA,3,2,0,0,0,0,0,0
text424,NA,NA,42,35,0,0,0,0,0,0
text425,NA,NA,11,11,0,0,0,0,0,0
text426,NA,NA,36,28,0,0,0,0,0,0
text427,NA,NA,10,10,0,0,0,0,0,0
text428,NA,NA,7,7,0,0,0,0,0,0
text429,NA,NA,2,2,0,0,0,0,0,0
text430,NA,NA,6,6,0,0,0,0,0,0
text431,NA,NA,15,15,0,0,0,0,0,0
text432,NA,NA,50,34,0,0,0,0,0,0
text433,NA,NA,5,5,0,0,0,0,0,0
text434,NA,NA,38,26,0,0,0,0,0,0
text435,NA,NA,11,11,0,0,0,0,0,0
text436,NA,NA,9,9,0,0,0,0,0,0
text437,NA,NA,10,10,0,0,0,0,0,0
text438,NA,NA,30,25,0,0,0,0,0,0
text439,NA,NA,3,3,0,0,0,0,0,0
text440,NA,NA,10,10,0,0,0,0,0,0
text441,NA,NA,12,12,0,0,0,0,0,0
text442,NA,NA,24,17,0,0,0,0,0,0
text443,NA,NA,10,10,0,0,0,0,0,0
text444,NA,NA,7,7,0,0,0,0,0,0
text445,NA,NA,11,11,0,0,0,0,0,0
text446,NA,NA,15,15,0,0,0,0,0,0
text447,NA,NA,120,92,0,0,0,0,0,0
text448,NA,NA,15,14,0,0,0,0,0,0
text449,NA,NA,2,2,0,0,0,0,0,0
text450,NA,NA,5,5,0,0,0,0,0,0
text451,NA,NA,90,72,0,0,0,0,0,0
text452,NA,NA,6,6,0,0,0,0,0,0
text453,NA,NA,7,7,0,0,0,0,0,0
text454,NA,NA,2,2,0,0,0,0,0,0
text455,NA,NA,1,1,0,0,0,0,0,0
text456,NA,NA,8,8,0,0,0,0,0,0
text457,NA,NA,37,27,0,0,0,0,0,0
text458,NA,NA,9,9,0,0,0,0,0,0
text459,NA,NA,3,3,0,0,0,0,0,0
text460,NA,NA,12,12,0,0,0,0,0,0
text461,NA,NA,11,9,0,0,0,0,0,0
text462,NA,NA,664,356,0,0,0,0,0,0
text463,NA,NA,25,23,0,0,0,0,0,0
text464,NA,NA,2,2,0,0,0,0,0,0
text465,NA,NA,15,10,0,0,0,0,0,0
text466,NA,NA,8,8,0,0,0,0,0,0
text467,NA,NA,20,19,0,0,0,0,0,0
text468,NA,NA,9,9,0,0,0,0,0,0
text469,NA,NA,8,8,0,0,0,0,0,0
text470,NA,NA,8,8,0,0,0,0,0,0
text471,NA,NA,4,4,0,0,0,0,0,0
text472,NA,NA,22,22,0,0,0,0,0,0
text473,NA,NA,7,7,0,0,0,0,0,0
text474,NA,NA,8,8,0,0,0,0,0,0
text475,NA,NA,6,6,0,0,0,0,0,0
text476,NA,NA,5,5,0,0,0,0,0,0
text477,NA,NA,16,15,0,0,0,0,0,0
text478,NA,NA,7,7,0,0,0,0,0,0
text479,NA,NA,5,5,0,0,0,0,0,0
text480,NA,NA,85,67,0,0,0,0,0,0
text481,NA,NA,18,17,0,0,0,0,0,0
text482,NA,NA,24,23,0,0,0,0,0,0
text483,NA,NA,37,30,0,0,0,0,0,0
text484,NA,NA,16,12,0,0,0,0,0,0
text485,NA,NA,8,8,0,0,0,0,0,0
text486,NA,NA,10,10,0,0,0,0,0,0
text487,NA,NA,219,151,0,0,0,0,0,0
text488,NA,NA,39,37,0,0,0,0,0,0
text489,NA,NA,10,10,0,0,0,0,0,0
text490,NA,NA,12,12,0,0,0,0,0,0
text491,NA,NA,10,10,0,0,0,0,0,0
text492,NA,NA,3,3,0,0,0,0,0,0
text493,NA,NA,42,32,0,0,0,0,0,0
text494,NA,NA,3,3,0,0,0,0,0,0
text495,NA,NA,137,100,0,0,0,0,0,0
text496,NA,NA,36,28,0,0,0,0,0,0
text497,NA,NA,177,141,0,0,0,0,0,0
text498,NA,NA,7,7,0,0,0,0,0,0
text499,NA,NA,3,3,0,0,0,0,0,0
text500,NA,NA,7,7,0,0,0,0,0,0
text501,NA,NA,130,94,0,0,0,0,0,0
text502,NA,NA,20,19,0,0,0,0,0,0
text503,NA,NA,5,5,0,0,0,0,0,0
text504,NA,NA,13,13,0,0,0,0,0,0
text505,NA,NA,15,13,0,0,0,0,0,0
text506,NA,NA,44,37,0,0,0,0,0,0
text507,NA,NA,148,92,0,0,0,0,0,0
text508,NA,NA,7,7,0,0,0,0,0,0
text509,NA,NA,44,40,0,0,0,0,0,0
text510,NA,NA,50,44,0,0,0,0,0,0
text511,NA,NA,37,34,0,0,0,0,0,0
text512,NA,NA,21,16,0,0,0,0,0,0
text513,NA,NA,25,23,0,0,0,0,0,0
text514,NA,NA,49,44,0,0,0,0,0,0
text515,NA,NA,5,5,0,0,0,0,0,0
text516,NA,NA,5,5,0,0,0,0,0,0
text517,NA,NA,15,14,0,0,0,0,0,0
text518,NA,NA,342,201,0,0,0,0,0,0
text519,NA,NA,11,11,0,0,0,0,0,0
text520,NA,NA,4,4,0,0,0,0,0,0
text521,NA,NA,7,7,0,0,0,0,0,0
text522,NA,NA,68,48,0,0,0,0,0,0
text523,NA,NA,7,7,0,0,0,0,0,0
text524,NA,NA,32,28,0,0,0,0,0,0
text525,NA,NA,36,35,0,0,0,0,0,0
text526,NA,NA,71,65,0,0,0,0,0,0
text527,NA,NA,12,11,0,0,0,0,0,0
text528,NA,NA,6,6,0,0,0,0,0,0
text529,NA,NA,3,3,0,0,0,0,0,0
text530,NA,NA,6,6,0,0,0,0,0,0
text531,NA,NA,120,95,0,0,0,0,0,0
text532,NA,NA,6,6,0,0,0,0,0,0
text533,NA,NA,5,4,0,0,0,0,0,0
text534,NA,NA,10,10,0,0,0,0,0,0
text535,NA,NA,9,9,0,0,0,0,0,0
text536,NA,NA,6,5,0,0,0,0,0,0
text537,NA,NA,26,20,0,0,0,0,0,0
text538,NA,NA,16,10,0,0,0,0,0,0
text539,NA,NA,97,82,0,0,0,0,0,0
text540,NA,NA,49,34,0,0,0,0,0,0
text541,NA,NA,14,13,0,0,0,0,0,0
text542,NA,NA,9,9,0,0,0,0,0,0
text543,NA,NA,5,5,0,0,0,0,0,0
text544,NA,NA,6,6,0,0,0,0,0,0
text545,NA,NA,23,23,0,0,0,0,0,0
text546,NA,NA,10,10,0,0,0,0,0,0
text547,NA,NA,5,5,0,0,0,0,0,0
text548,NA,NA,2,2,0,0,0,0,0,0
text549,NA,NA,69,57,0,0,0,0,0,0
text550,NA,NA,9,9,0,0,0,0,0,0
text551,NA,NA,4,4,0,0,0,0,0,0
text552,NA,NA,15,13,0,0,0,0,0,0
text553,NA,NA,3,3,0,0,0,0,0,0
text554,NA,NA,3,3,0,0,0,0,0,0
text555,NA,NA,8,7,0,0,0,0,0,0
text556,NA,NA,5,4,0,0,0,0,0,0
text557,NA,NA,8,7,0,0,0,0,0,0
text558,NA,NA,38,37,0,0,0,0,0,0
